Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
,womens-classic-organic-wide-leg-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-sandg-high-waist-wide-leg-pants/rose-gray/womens-sandg-high-waist-wide-leg-pants-rose-gray-9.webp,23,Women's Classic Organic Wide Leg Pants - view 23,,,,,,,,,,,,,,,,,,
,womens-classic-organic-wide-leg-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-sandg-high-waist-wide-leg-pants/rose-gray/womens-sandg-high-waist-wide-leg-pants-rose-gray-7.webp,24,Women's Classic Organic Wide Leg Pants - view 24,,,,,,,,,,,,,,,,,,
,womens-classic-organic-wide-leg-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-sandg-high-waist-wide-leg-pants/rose-gray/womens-sandg-high-waist-wide-leg-pants-rose-gray-1.webp,25,Women's Classic Organic Wide Leg Pants - view 25,,,,,,,,,,,,,,,,,,
,womens-classic-organic-wide-leg-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-sandg-high-waist-wide-leg-pants/rose-gray/womens-sandg-high-waist-wide-leg-pants-rose-gray-2.webp,26,Women's Classic Organic Wide Leg Pants - view 26,,,,,,,,,,,,,,,,,,
,womens-classic-organic-wide-leg-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-sandg-high-waist-wide-leg-pants/rose-gray/womens-sandg-high-waist-wide-leg-pants-rose-gray-3.webp,27,Women's Classic Organic Wide Leg Pants - view 27,,,,,,,,,,,,,,,,,,
,womens-classic-organic-wide-leg-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-sandg-high-waist-wide-leg-pants/wam-gray/womens-sandg-high-waist-wide-leg-pants-wam-gray-4.webp,28,Women's Classic Organic Wide Leg Pants - view 28,,,,,,,,,,,,,,,,,,
,womens-classic-organic-wide-leg-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-sandg-high-waist-wide-leg-pants/wam-gray/womens-sandg-high-waist-wide-leg-pants-wam-gray-8.webp,29,Women's Classic Organic Wide Leg Pants - view 29,,,,,,,,,,,,,,,,,,
,womens-classic-organic-wide-leg-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-sandg-high-waist-wide-leg-pants/wam-gray/womens-sandg-high-waist-wide-leg-pants-wam-gray-9.webp,30,Women's Classic Organic Wide Leg Pants - view 30,,,,,,,,,,,,,,,,,,
,womens-classic-organic-wide-leg-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-sandg-high-waist-wide-leg-pants/wam-gray/womens-sandg-high-waist-wide-leg-pants-wam-gray-6.webp,31,Women's Classic Organic Wide Leg Pants - view 31,,,,,,,,,,,,,,,,,,
,womens-classic-organic-wide-leg-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-sandg-high-waist-wide-leg-pants/wam-gray/womens-sandg-high-waist-wide-leg-pants-wam-gray-13.webp,32,Women's Classic Organic Wide Leg Pants - view 32,,,,,,,,,,,,,,,,,,
,womens-classic-organic-wide-leg-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-sandg-high-waist-wide-leg-pants/wam-gray/womens-sandg-high-waist-wide-leg-pants-wam-gray-5.webp,33,Women's Classic Organic Wide Leg Pants - view 33,,,,,,,,,,,,,,,,,,
,womens-classic-organic-wide-leg-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-sandg-high-waist-wide-leg-pants/wam-gray/womens-sandg-high-waist-wide-leg-pants-wam-gray-1.webp,34,Women's Classic Organic Wide Leg Pants - view 34,,,,,,,,,,,,,,,,,,
,womens-classic-organic-wide-leg-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-sandg-high-waist-wide-leg-pants/wam-gray/womens-sandg-high-waist-wide-leg-pants-wam-gray-2.webp,35,Women's Classic Organic Wide Leg Pants - view 35,,,,,,,,,,,,,,,,,,
,womens-classic-organic-wide-leg-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-sandg-high-waist-wide-leg-pants/wam-gray/womens-sandg-high-waist-wide-leg-pants-wam-gray-3.webp,36,Women's Classic Organic Wide Leg Pants - view 36,,,,,,,,,,,,,,,,,,
Women's Denim Boot Cut Leg Jeans,womens-denim-boot-cut-leg-jeans,"A timeless bootcut silhouette designed for everyday wear, these jeans offer a flattering, balanced fit with a subtle flare from the knee. Crafted from soft, stretch denim for all-day comfort, they pair effortlessly with heels or sneakers for a polished yet relaxed look.",Solomon & Sage,Apparel & Accessories > Clothing,Jeans,,TRUE,active,DE-BOTLT-W26,,Size,26,,Color,Medium Wash,,,,,59.30,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,https://d3o8u8o2i2q94t.cloudfront.net/products/1777804554900-boot-cut-.webp,1,Women's Denim Boot Cut Leg Jeans,https://d3o8u8o2i2q94t.cloudfront.net/products/1777804554900-boot-cut-.webp,FALSE,Women's Denim Boot Cut Leg Jeans | Solomon & Sage,"A timeless bootcut silhouette designed for everyday wear, these jeans offer a flattering, balanced fit with a subtle flare from the knee. Crafted from soft, str",Medium Wash,Apparel & Accessories > Clothing,,,,,,new,,,,,,
,womens-denim-boot-cut-leg-jeans,,,,,,,,DE-BOTLT-W28,,,28,,,Medium Wash,,,,,59.30,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/1777804554900-boot-cut-.webp,FALSE,,,,,,,,,,,,,,,,
,womens-denim-boot-cut-leg-jeans,,,,,,,,DE-BOTLT-W30,,,30,,,Medium Wash,,,,,59.30,,,TRUE,,,,,,shopify,4,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/1777804554900-boot-cut-.webp,FALSE,,,,,,,,,,,,,,,,
,womens-denim-boot-cut-leg-jeans,,,,,,,,DE-BOTLT-W32,,,32,,,Medium Wash,,,,,59.30,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/1777804554900-boot-cut-.webp,FALSE,,,,,,,,,,,,,,,,
,womens-denim-boot-cut-leg-jeans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/1777804558542-boot-cut-1.webp,2,Women's Denim Boot Cut Leg Jeans - view 2,,,,,,,,,,,,,,,,,,
,womens-denim-boot-cut-leg-jeans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/1777804560259-boot-cut-2.webp,3,Women's Denim Boot Cut Leg Jeans - view 3,,,,,,,,,,,,,,,,,,
,womens-denim-boot-cut-leg-jeans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/1777804564370-boot-cut-5.webp,4,Women's Denim Boot Cut Leg Jeans - view 4,,,,,,,,,,,,,,,,,,
,womens-denim-boot-cut-leg-jeans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/1777804561687-boot-cut-3.webp,5,Women's Denim Boot Cut Leg Jeans - view 5,,,,,,,,,,,,,,,,,,
,womens-denim-boot-cut-leg-jeans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/1777804563015-boot-cut-4.webp,6,Women's Denim Boot Cut Leg Jeans - view 6,,,,,,,,,,,,,,,,,,
Women's High-Waist Wide-Leg Cargo Pants,womens-high-waist-wide-leg-cargo-pants,"Comfort meets utility in these versatile wide-leg cargo pants. Designed with a flattering elevated rise that skims the waist and a relaxed leg that falls into a fluid line, the silhouette delivers an effortlessly cool, lived-in look. Pair with a fitted tee for everyday ease or a tucked blouse for a sharper finish — a wardrobe staple that works across seasons.",Solomon & Sage,Apparel & Accessories > Clothing,Bottoms,"women, bottoms",TRUE,active,WHWCP-BLAC-8,810221390367,Size,S,,Color,Black,,,,,52.00,,,TRUE,,,,,,shopify,0,DENY,,g,TRUE,manual,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/black/womens-high-waist-wide-leg-cargo-pants-black-8.webp,1,Women's High-Waist Wide-Leg Cargo Pants,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/black/womens-high-waist-wide-leg-cargo-pants-black-8.webp,FALSE,Women's High-Waist Wide-Leg Cargo Pants | Solomon & Sage,Comfort meets utility in these versatile wide-leg cargo pants. Designed with a flattering elevated rise that skims the waist and a relaxed leg that falls into a,Black; Dark Brown; Green,Apparel & Accessories > Clothing,,,,,,new,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,WHWCP-DARK-8,810221393573,,S,,,Dark Brown,,,,,52.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/dark-brown/womens-high-waist-wide-leg-cargo-pants-dark-brown-4.webp,FALSE,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,WHWCP-GREE-8,810221390312,,S,,,Green,,,,,52.00,,,TRUE,,,,,,shopify,0,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/green/womens-high-waist-wide-leg-cargo-pants-green-5.webp,FALSE,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,WHWCP-BLAC-10,810221390374,,M,,,Black,,,,,52.00,,,TRUE,,,,,,shopify,6,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/black/womens-high-waist-wide-leg-cargo-pants-black-8.webp,FALSE,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,WHWCP-DARK-10,810221393580,,M,,,Dark Brown,,,,,52.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/dark-brown/womens-high-waist-wide-leg-cargo-pants-dark-brown-4.webp,FALSE,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,WHWCP-GREE-10,810221390329,,M,,,Green,,,,,52.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/green/womens-high-waist-wide-leg-cargo-pants-green-5.webp,FALSE,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,WHWCP-BLAC-12,810221390381,,L,,,Black,,,,,52.00,,,TRUE,,,,,,shopify,7,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/black/womens-high-waist-wide-leg-cargo-pants-black-8.webp,FALSE,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,WHWCP-DARK-12,810221393597,,L,,,Dark Brown,,,,,52.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/dark-brown/womens-high-waist-wide-leg-cargo-pants-dark-brown-4.webp,FALSE,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,WHWCP-GREE-12,810221390336,,L,,,Green,,,,,52.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/green/womens-high-waist-wide-leg-cargo-pants-green-5.webp,FALSE,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,WHWCP-BLAC-14,810221390398,,XL,,,Black,,,,,52.00,,,TRUE,,,,,,shopify,4,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/black/womens-high-waist-wide-leg-cargo-pants-black-8.webp,FALSE,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,WHWCP-DARK-14,810221393603,,XL,,,Dark Brown,,,,,52.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/dark-brown/womens-high-waist-wide-leg-cargo-pants-dark-brown-4.webp,FALSE,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,WHWCP-GREE-14,810221390343,,XL,,,Green,,,,,52.00,,,TRUE,,,,,,shopify,0,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/green/womens-high-waist-wide-leg-cargo-pants-green-5.webp,FALSE,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,WHWCP-BLAC-6,810221390350,,26,,,Black,,,,,52.00,,,TRUE,,,,,,shopify,0,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/black/womens-high-waist-wide-leg-cargo-pants-black-8.webp,FALSE,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,WHWCP-DARK-6,810221393566,,26,,,Dark Brown,,,,,52.00,,,TRUE,,,,,,shopify,0,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/dark-brown/womens-high-waist-wide-leg-cargo-pants-dark-brown-4.webp,FALSE,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,WHWCP-GREE-6,810221390305,,26,,,Green,,,,,52.00,,,TRUE,,,,,,shopify,0,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/green/womens-high-waist-wide-leg-cargo-pants-green-5.webp,FALSE,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/black/womens-high-waist-wide-leg-cargo-pants-black-7.webp,2,Women's High-Waist Wide-Leg Cargo Pants - view 2,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/black/womens-high-waist-wide-leg-cargo-pants-black-9.webp,3,Women's High-Waist Wide-Leg Cargo Pants - view 3,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/black/womens-high-waist-wide-leg-cargo-pants-black-10.webp,4,Women's High-Waist Wide-Leg Cargo Pants - view 4,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/black/womens-high-waist-wide-leg-cargo-pants-black-11.webp,5,Women's High-Waist Wide-Leg Cargo Pants - view 5,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/black/womens-high-waist-wide-leg-cargo-pants-black-12.webp,6,Women's High-Waist Wide-Leg Cargo Pants - view 6,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/black/womens-high-waist-wide-leg-cargo-pants-black-1.webp,7,Women's High-Waist Wide-Leg Cargo Pants - view 7,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/black/womens-high-waist-wide-leg-cargo-pants-black-2.webp,8,Women's High-Waist Wide-Leg Cargo Pants - view 8,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/black/womens-high-waist-wide-leg-cargo-pants-black-3.webp,9,Women's High-Waist Wide-Leg Cargo Pants - view 9,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/dark-brown/womens-high-waist-wide-leg-cargo-pants-dark-brown-4.webp,10,Women's High-Waist Wide-Leg Cargo Pants - view 10,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/dark-brown/womens-high-waist-wide-leg-cargo-pants-dark-brown-2.webp,11,Women's High-Waist Wide-Leg Cargo Pants - view 11,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/dark-brown/womens-high-waist-wide-leg-cargo-pants-dark-brown-5.webp,12,Women's High-Waist Wide-Leg Cargo Pants - view 12,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/dark-brown/womens-high-waist-wide-leg-cargo-pants-dark-brown-8.webp,13,Women's High-Waist Wide-Leg Cargo Pants - view 13,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/dark-brown/womens-high-waist-wide-leg-cargo-pants-dark-brown-6.webp,14,Women's High-Waist Wide-Leg Cargo Pants - view 14,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/dark-brown/womens-high-waist-wide-leg-cargo-pants-dark-brown-1.webp,15,Women's High-Waist Wide-Leg Cargo Pants - view 15,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/green/womens-high-waist-wide-leg-cargo-pants-green-5.webp,16,Women's High-Waist Wide-Leg Cargo Pants - view 16,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/green/womens-high-waist-wide-leg-cargo-pants-green-4.webp,17,Women's High-Waist Wide-Leg Cargo Pants - view 17,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/green/womens-high-waist-wide-leg-cargo-pants-green-6.webp,18,Women's High-Waist Wide-Leg Cargo Pants - view 18,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/green/womens-high-waist-wide-leg-cargo-pants-green-8.webp,19,Women's High-Waist Wide-Leg Cargo Pants - view 19,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/green/womens-high-waist-wide-leg-cargo-pants-green-9.webp,20,Women's High-Waist Wide-Leg Cargo Pants - view 20,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/green/womens-high-waist-wide-leg-cargo-pants-green-1.webp,21,Women's High-Waist Wide-Leg Cargo Pants - view 21,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/green/womens-high-waist-wide-leg-cargo-pants-green-3.webp,22,Women's High-Waist Wide-Leg Cargo Pants - view 22,,,,,,,,,,,,,,,,,,
,womens-high-waist-wide-leg-cargo-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waist-wide-leg-cargo-pants/green/womens-high-waist-wide-leg-cargo-pants-green-2.webp,23,Women's High-Waist Wide-Leg Cargo Pants - view 23,,,,,,,,,,,,,,,,,,
Women's High-Waisted Bootcut Flare Jeans,womens-high-waisted-bootcut-flare-jeans,"A retro-inspired silhouette reimagined for everyday wear, these flare jeans deliver effortless cool with a flattering elongating leg line. Cut from a soft, stretchy denim that moves with you, the relaxed shape skims the body before opening into a clean flare from the knee. Pair with heels for a leg-lengthening look or sneakers for laid-back weekend ease.",Solomon & Sage,Apparel & Accessories > Clothing,Jeans,"women, jeans",TRUE,active,WHBFJ-BLUE-34,810221390046,Size,XL,,Color,Blue Wash,,,,,55.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waisted-bootcut-flare-jeans/blue-wash/womens-high-waisted-bootcut-flare-jeans-blue-wash-6.webp,1,Women's High-Waisted Bootcut Flare Jeans,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waisted-bootcut-flare-jeans/blue-wash/womens-high-waisted-bootcut-flare-jeans-blue-wash-6.webp,FALSE,Women's High-Waisted Bootcut Flare Jeans | Solomon & Sage,"A retro-inspired silhouette reimagined for everyday wear, these flare jeans deliver effortless cool with a flattering elongating leg line. Cut from a soft, stre",Blue Wash,Apparel & Accessories > Clothing,,,,,,new,,,,,,
,womens-high-waisted-bootcut-flare-jeans,,,,,,,,WHBFJ-BLUE-26,810221390008,,26,,,Blue Wash,,,,,55.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waisted-bootcut-flare-jeans/blue-wash/womens-high-waisted-bootcut-flare-jeans-blue-wash-6.webp,FALSE,,,,,,,,,,,,,,,,
,womens-high-waisted-bootcut-flare-jeans,,,,,,,,WHBFJ-BLUE-28,810221390022,,28,,,Blue Wash,,,,,55.00,,,TRUE,,,,,,shopify,9,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waisted-bootcut-flare-jeans/blue-wash/womens-high-waisted-bootcut-flare-jeans-blue-wash-6.webp,FALSE,,,,,,,,,,,,,,,,
,womens-high-waisted-bootcut-flare-jeans,,,,,,,,WHBFJ-BLUE-30,810221390015,,30,,,Blue Wash,,,,,55.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waisted-bootcut-flare-jeans/blue-wash/womens-high-waisted-bootcut-flare-jeans-blue-wash-6.webp,FALSE,,,,,,,,,,,,,,,,
,womens-high-waisted-bootcut-flare-jeans,,,,,,,,WHBFJ-BLUE-32,810221390039,,32,,,Blue Wash,,,,,55.00,,,TRUE,,,,,,shopify,5,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waisted-bootcut-flare-jeans/blue-wash/womens-high-waisted-bootcut-flare-jeans-blue-wash-6.webp,FALSE,,,,,,,,,,,,,,,,
,womens-high-waisted-bootcut-flare-jeans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waisted-bootcut-flare-jeans/blue-wash/womens-high-waisted-bootcut-flare-jeans-blue-wash-5.webp,2,Women's High-Waisted Bootcut Flare Jeans - view 2,,,,,,,,,,,,,,,,,,
,womens-high-waisted-bootcut-flare-jeans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-high-waisted-bootcut-flare-jeans/blue-wash/womens-high-waisted-bootcut-flare-jeans-blue-wash-4.webp,3,Women's High-Waisted Bootcut Flare Jeans - view 3,,,,,,,,,,,,,,,,,,
